data,produto,preco,desconto,loja,endereco,cidade,uf,regiao
2025-07-12,Bacalhau com Natas Bom Porto 400 g,34.89,,Hiper Sulacap,"Hiper Sulacap
Avenida Marechal Fontelli
Jardim Sulacap, Rio de Janeiro - RJ",Rio de Janeiro/RJ,RJ,Sudeste
2025-07-12,Lasca Salgada de Bacalhau Bacalanor 500g,23.9,,Hiper Campo Grande,"Hiper Campo Grande
Estrada das Capoeiras
Campo Grande, Rio de Janeiro - RJ",Rio de Janeiro/RJ,RJ,Sudeste
2025-07-12,Bacalhau Desfiado Congelado Brasmar 450g,42.89,,Hiper Campo Grande,"Hiper Campo Grande
Estrada das Capoeiras
Campo Grande, Rio de Janeiro - RJ",Rio de Janeiro/RJ,RJ,Sudeste
2025-07-12,Bacalhau com Natas Bom Porto 400 g,34.89,,Hiper Campo Grande,"Hiper Campo Grande
Estrada das Capoeiras
Campo Grande, Rio de Janeiro - RJ",Rio de Janeiro/RJ,RJ,Sudeste
2025-07-12,Bacalhau Porto Imperial Borboleta Aprox 900 g,233.91,-10.0,Hiper Campo Grande,"Hiper Campo Grande
Estrada das Capoeiras
Campo Grande, Rio de Janeiro - RJ",Rio de Janeiro/RJ,RJ,Sudeste
2025-07-12,Bacalhau Gadus Morhua Salgado Posta Resfriado Carrefour Aproximadamente 900 g,197.91,-10.0,Hiper Campo Grande,"Hiper Campo Grande
Estrada das Capoeiras
Campo Grande, Rio de Janeiro - RJ",Rio de Janeiro/RJ,RJ,Sudeste
2025-07-12,Filé De Bacalhau Sem Pele Bacalanor 400g,38.49,,Hiper Campo Grande,"Hiper Campo Grande
Estrada das Capoeiras
Campo Grande, Rio de Janeiro - RJ",Rio de Janeiro/RJ,RJ,Sudeste
2025-07-12,Bacalhau Desfiado Congelado Brasmar 450g,42.89,,Hiper Alcântara,"Hiper Alcântara
Rua Doutor Alfredo Backer
Alcântara, Rio de Janeiro - RJ",Rio de Janeiro/RJ,RJ,Sudeste
2025-07-12,Bacalhau com Natas Bom Porto 400 g,34.89,,Hiper Alcântara,"Hiper Alcântara
Rua Doutor Alfredo Backer
Alcântara, Rio de Janeiro - RJ",Rio de Janeiro/RJ,RJ,Sudeste
2025-07-12,Bacalhau Porto Imperial Borboleta Aprox 900 g,233.91,-10.0,Hiper Alcântara,"Hiper Alcântara
Rua Doutor Alfredo Backer
Alcântara, Rio de Janeiro - RJ",Rio de Janeiro/RJ,RJ,Sudeste
2025-07-12,Bacalhau Gadus Morhua Salgado Posta Resfriado Carrefour Aproximadamente 900 g,197.91,-10.0,Hiper Alcântara,"Hiper Alcântara
Rua Doutor Alfredo Backer
Alcântara, Rio de Janeiro - RJ",Rio de Janeiro/RJ,RJ,Sudeste
2025-07-12,"Bacalhau Saithe Salgado Carrefour Aprox. 2,5 Kg",149.72,,Hiper Alcântara,"Hiper Alcântara
Rua Doutor Alfredo Backer
Alcântara, Rio de Janeiro - RJ",Rio de Janeiro/RJ,RJ,Sudeste
2025-07-12,"Bacalhau Porto Morhua Imperial Embalado Aprox 1,2 Kg",263.88,,Hiper Alcântara,"Hiper Alcântara
Rua Doutor Alfredo Backer
Alcântara, Rio de Janeiro - RJ",Rio de Janeiro/RJ,RJ,Sudeste
2025-07-12,Bacalhau Morhua Congelado em Postas Brasmar 800g,78.9,-7.0,Hiper Mossoró,"Hiper Mossoró
R DIOCESANA
DOZE ANOS, Mossoró - RN",Mossoró/RN,RN,Nordeste
2025-07-12,Lasca Salgada de Bacalhau Bacalanor 500g,32.99,,Hiper Mossoró,"Hiper Mossoró
R DIOCESANA
DOZE ANOS, Mossoró - RN",Mossoró/RN,RN,Nordeste
2025-07-12,Bacalhau Desfiado Congelado Brasmar 450g,39.89,,Hiper Mossoró,"Hiper Mossoró
R DIOCESANA
DOZE ANOS, Mossoró - RN",Mossoró/RN,RN,Nordeste
2025-07-12,Bacalhau Gadus Morhua Salgado Posta Resfriado Carrefour Aproximadamente 900 g,197.91,-10.0,Hiper Mossoró,"Hiper Mossoró
R DIOCESANA
DOZE ANOS, Mossoró - RN",Mossoró/RN,RN,Nordeste
2025-07-12,Filé De Bacalhau Sem Pele Bacalanor 400g,45.99,,Hiper Mossoró,"Hiper Mossoró
R DIOCESANA
DOZE ANOS, Mossoró - RN",Mossoró/RN,RN,Nordeste
2025-07-12,Lombos de Bacalhau Bom Porto Gourmert 1Kg,258.9,,Hiper Mossoró,"Hiper Mossoró
R DIOCESANA
DOZE ANOS, Mossoró - RN",Mossoró/RN,RN,Nordeste
2025-07-12,Filé de Bacalhau Salgado Macrocephalus Carrefour Aprox. 900 g,197.91,-10.0,Hiper Mossoró,"Hiper Mossoró
R DIOCESANA
DOZE ANOS, Mossoró - RN",Mossoró/RN,RN,Nordeste
2025-07-12,Bacalhau Gadus Morhua Salgado Desfiado Resfriado Carrefour Aproximadamente 250 g,52.47,-75.0,Hiper Mossoró,"Hiper Mossoró
R DIOCESANA
DOZE ANOS, Mossoró - RN",Mossoró/RN,RN,Nordeste
2025-07-12,Croquete de Bacalhau Pré Frito Carrefour 1 Unidade,7.29,,Hiper Mossoró,"Hiper Mossoró
R DIOCESANA
DOZE ANOS, Mossoró - RN",Mossoró/RN,RN,Nordeste
2025-07-12,Bacalhau Morhua Congelado em Postas Brasmar 800g,78.9,-7.0,Hiper Natal,"Hiper Natal
BR 101
Lagoa Nova, Natal - RN",Natal/RN,RN,Nordeste
2025-07-12,Lasca Salgada de Bacalhau Bacalanor 500g,32.99,,Hiper Natal,"Hiper Natal
BR 101
Lagoa Nova, Natal - RN",Natal/RN,RN,Nordeste
2025-07-12,Bacalhau Desfiado Congelado Brasmar 450g,39.89,,Hiper Natal,"Hiper Natal
BR 101
Lagoa Nova, Natal - RN",Natal/RN,RN,Nordeste
2025-07-12,Bacalhau com Natas Bom Porto 400 g,32.89,,Hiper Natal,"Hiper Natal
BR 101
Lagoa Nova, Natal - RN",Natal/RN,RN,Nordeste
2025-07-12,Escondidinho de Bacalhau Bom Porto 400 g,35.79,,Hiper Natal,"Hiper Natal
BR 101
Lagoa Nova, Natal - RN",Natal/RN,RN,Nordeste
2025-07-12,Bacalhau Porto Imperial Borboleta Aprox 900 g,233.91,-10.0,Hiper Natal,"Hiper Natal
BR 101
Lagoa Nova, Natal - RN",Natal/RN,RN,Nordeste
2025-07-12,Bacalhau Gadus Morhua Salgado Posta Resfriado Carrefour Aproximadamente 900 g,197.91,-10.0,Hiper Natal,"Hiper Natal
BR 101
Lagoa Nova, Natal - RN",Natal/RN,RN,Nordeste
2025-07-12,Filé De Bacalhau Sem Pele Bacalanor 400g,45.99,,Hiper Natal,"Hiper Natal
BR 101
Lagoa Nova, Natal - RN",Natal/RN,RN,Nordeste
2025-07-12,Filé de Bacalhau Salgado Macrocephalus Carrefour Aprox. 900 g,197.91,-10.0,Hiper Natal,"Hiper Natal
BR 101
Lagoa Nova, Natal - RN",Natal/RN,RN,Nordeste
2025-07-12,Croquete de Bacalhau Pré Frito Carrefour 1 Unidade,7.29,,Hiper Natal,"Hiper Natal
BR 101
Lagoa Nova, Natal - RN",Natal/RN,RN,Nordeste
2025-07-12,Lombo de Bacalhau Dessalgado Congelado Carrefour Original 1Kg,148.9,,Hiper Natal,"Hiper Natal
BR 101
Lagoa Nova, Natal - RN",Natal/RN,RN,Nordeste
2025-07-12,Bacalhau Morhua Congelado em Postas Brasmar 800g,79.89,-6.0,Hiper Natal Zona Norte,"Hiper Natal Zona Norte
Avenida Doutor João Medeiros Filho
Potengi, Natal - RN",Natal/RN,RN,Nordeste
2025-07-12,Lasca Salgada de Bacalhau Bacalanor 500g,32.99,,Hiper Natal Zona Norte,"Hiper Natal Zona Norte
Avenida Doutor João Medeiros Filho
Potengi, Natal - RN",Natal/RN,RN,Nordeste
2025-07-12,Bacalhau Desfiado Congelado Brasmar 450g,39.89,,Hiper Natal Zona Norte,"Hiper Natal Zona Norte
Avenida Doutor João Medeiros Filho
Potengi, Natal - RN",Natal/RN,RN,Nordeste
2025-07-12,Bacalhau com Natas Bom Porto 400 g,35.89,,Hiper Natal Zona Norte,"Hiper Natal Zona Norte
Avenida Doutor João Medeiros Filho
Potengi, Natal - RN",Natal/RN,RN,Nordeste
2025-07-12,Escondidinho de Bacalhau Bom Porto 400 g,35.79,,Hiper Natal Zona Norte,"Hiper Natal Zona Norte
Avenida Doutor João Medeiros Filho
Potengi, Natal - RN",Natal/RN,RN,Nordeste
2025-07-12,Filé De Bacalhau Sem Pele Bacalanor 400g,45.99,,Hiper Natal Zona Norte,"Hiper Natal Zona Norte
Avenida Doutor João Medeiros Filho
Potengi, Natal - RN",Natal/RN,RN,Nordeste
2025-07-12,Lombos de Bacalhau Bom Porto Gourmert 1Kg,258.9,,Hiper Natal Zona Norte,"Hiper Natal Zona Norte
Avenida Doutor João Medeiros Filho
Potengi, Natal - RN",Natal/RN,RN,Nordeste
2025-07-12,Croquete de Bacalhau Pré Frito Carrefour 1 Unidade,7.29,,Hiper Natal Zona Norte,"Hiper Natal Zona Norte
Avenida Doutor João Medeiros Filho
Potengi, Natal - RN",Natal/RN,RN,Nordeste
2025-07-12,"Bacalhau Porto Morhua Imperial Embalado Aprox 1,2 Kg",263.88,,Hiper Natal Zona Norte,"Hiper Natal Zona Norte
Avenida Doutor João Medeiros Filho
Potengi, Natal - RN",Natal/RN,RN,Nordeste
2025-07-12,Bacalhau Morhua Congelado em Postas Brasmar 800g,75.29,,Hiper Gravataí,"Hiper Gravataí
Avenida Dorival Cândido Luz de Oliveira
Centro, Gravataí - RS",Gravataí/RS,RS,Sul
2025-07-12,Lasca Salgada de Bacalhau Bacalanor 500g,26.9,,Hiper Gravataí,"Hiper Gravataí
Avenida Dorival Cândido Luz de Oliveira
Centro, Gravataí - RS",Gravataí/RS,RS,Sul
2025-07-12,Bacalhau Desfiado Congelado Brasmar 450g,45.9,-8.0,Hiper Gravataí,"Hiper Gravataí
Avenida Dorival Cândido Luz de Oliveira
Centro, Gravataí - RS",Gravataí/RS,RS,Sul
2025-07-12,Escondidinho de Bacalhau Bom Porto 400 g,25.99,,Hiper Gravataí,"Hiper Gravataí
Avenida Dorival Cândido Luz de Oliveira
Centro, Gravataí - RS",Gravataí/RS,RS,Sul
2025-07-12,Bacalhau Porto Imperial Borboleta Aprox 900 g,233.91,-10.0,Hiper Gravataí,"Hiper Gravataí
Avenida Dorival Cândido Luz de Oliveira
Centro, Gravataí - RS",Gravataí/RS,RS,Sul
2025-07-12,"Bacalhau do Porto Salgado Pedaço Resfriado Carrefour Aproximadamente 1,2 Kg",211.08,,Hiper Gravataí,"Hiper Gravataí
Avenida Dorival Cândido Luz de Oliveira
Centro, Gravataí - RS",Gravataí/RS,RS,Sul
2025-07-12,"Bacalhau Porto Morhua Imperial Embalado Aprox 1,2 Kg",263.88,,Hiper Gravataí,"Hiper Gravataí
Avenida Dorival Cândido Luz de Oliveira
Centro, Gravataí - RS",Gravataí/RS,RS,Sul
2025-07-12,Bacalhau Macrocephalus Salgado Inteiro Resfriado Carrefour Aproximadamente 2 kg,169.78,,Hiper Gravataí,"Hiper Gravataí
Avenida Dorival Cândido Luz de Oliveira
Centro, Gravataí - RS",Gravataí/RS,RS,Sul
2025-07-12,Bacalhau Morhua Congelado em Postas Brasmar 800g,75.29,,Hiper Novo Hamburgo,"Hiper Novo Hamburgo
Avenida Nicolau Becker
Centro, Novo Hamburgo - RS",Novo Hamburgo/RS,RS,Sul
2025-07-12,Lasca Salgada de Bacalhau Bacalanor 500g,26.9,,Hiper Novo Hamburgo,"Hiper Novo Hamburgo
Avenida Nicolau Becker
Centro, Novo Hamburgo - RS",Novo Hamburgo/RS,RS,Sul
2025-07-12,Bacalhau Desfiado Congelado Brasmar 450g,45.9,-8.0,Hiper Novo Hamburgo,"Hiper Novo Hamburgo
Avenida Nicolau Becker
Centro, Novo Hamburgo - RS",Novo Hamburgo/RS,RS,Sul
2025-07-12,Bacalhau com Natas Bom Porto 400 g,27.99,,Hiper Novo Hamburgo,"Hiper Novo Hamburgo
Avenida Nicolau Becker
Centro, Novo Hamburgo - RS",Novo Hamburgo/RS,RS,Sul
2025-07-12,Escondidinho de Bacalhau Bom Porto 400 g,27.99,,Hiper Novo Hamburgo,"Hiper Novo Hamburgo
Avenida Nicolau Becker
Centro, Novo Hamburgo - RS",Novo Hamburgo/RS,RS,Sul
2025-07-12,Bacalhau Porto Imperial Borboleta Aprox 900 g,192.51,-10.0,Hiper Novo Hamburgo,"Hiper Novo Hamburgo
Avenida Nicolau Becker
Centro, Novo Hamburgo - RS",Novo Hamburgo/RS,RS,Sul
2025-07-12,Filé De Bacalhau Sem Pele Bacalanor 400g,34.99,,Hiper Novo Hamburgo,"Hiper Novo Hamburgo
Avenida Nicolau Becker
Centro, Novo Hamburgo - RS",Novo Hamburgo/RS,RS,Sul
2025-07-12,Bacalhau Gadus Morhua Salgado Desfiado Resfriado Carrefour Aproximadamente 250 g,43.22,-75.0,Hiper Novo Hamburgo,"Hiper Novo Hamburgo
Avenida Nicolau Becker
Centro, Novo Hamburgo - RS",Novo Hamburgo/RS,RS,Sul
2025-07-12,Bacalhau Ling Salgado Carrefour Aprox. 2 Kg,179.78,,Hiper Novo Hamburgo,"Hiper Novo Hamburgo
Avenida Nicolau Becker
Centro, Novo Hamburgo - RS",Novo Hamburgo/RS,RS,Sul
2025-07-12,"Bacalhau Porto Morhua Imperial Embalado Aprox 1,2 Kg",217.08,,Hiper Novo Hamburgo,"Hiper Novo Hamburgo
Avenida Nicolau Becker
Centro, Novo Hamburgo - RS",Novo Hamburgo/RS,RS,Sul
2025-07-12,Lasca Salgada de Bacalhau Bacalanor 500g,26.9,,Hiper Pelotas,"Hiper Pelotas
Avenida Presidente Juscelino Kubtscheck De Oliveira
AREAL, Pelotas - RS",Pelotas/RS,RS,Sul
2025-07-12,Bacalhau Desfiado Congelado Brasmar 450g,45.9,-8.0,Hiper Pelotas,"Hiper Pelotas
Avenida Presidente Juscelino Kubtscheck De Oliveira
AREAL, Pelotas - RS",Pelotas/RS,RS,Sul
2025-07-12,Escondidinho de Bacalhau Bom Porto 400 g,40.09,,Hiper Pelotas,"Hiper Pelotas
Avenida Presidente Juscelino Kubtscheck De Oliveira
AREAL, Pelotas - RS",Pelotas/RS,RS,Sul
2025-07-12,Filé de Bacalhau Salgado Macrocephalus Carrefour Aprox. 900 g,197.91,-10.0,Hiper Pelotas,"Hiper Pelotas
Avenida Presidente Juscelino Kubtscheck De Oliveira
AREAL, Pelotas - RS",Pelotas/RS,RS,Sul
2025-07-12,Bacalhau Morhua Congelado em Postas Brasmar 800g,75.29,,Hiper Partenon,"Hiper Partenon
Rua Albion
Partenon, Porto Alegre - RS",Porto Alegre/RS,RS,Sul
2025-07-12,Lasca Salgada de Bacalhau Bacalanor 500g,26.9,,Hiper Partenon,"Hiper Partenon
Rua Albion
Partenon, Porto Alegre - RS",Porto Alegre/RS,RS,Sul
2025-07-12,Bacalhau Desfiado Congelado Brasmar 450g,45.9,-8.0,Hiper Partenon,"Hiper Partenon
Rua Albion
Partenon, Porto Alegre - RS",Porto Alegre/RS,RS,Sul
2025-07-12,Bacalhau Porto Imperial Borboleta Aprox 900 g,233.91,-10.0,Hiper Partenon,"Hiper Partenon
Rua Albion
Partenon, Porto Alegre - RS",Porto Alegre/RS,RS,Sul
2025-07-12,Filé De Bacalhau Sem Pele Bacalanor 400g,33.69,,Hiper Partenon,"Hiper Partenon
Rua Albion
Partenon, Porto Alegre - RS",Porto Alegre/RS,RS,Sul
2025-07-12,Lombos de Bacalhau Bom Porto Churrasco 1 Kg,159.9,,Hiper Partenon,"Hiper Partenon
Rua Albion
Partenon, Porto Alegre - RS",Porto Alegre/RS,RS,Sul
2025-07-12,Filé de Bacalhau Salgado Macrocephalus Carrefour Aprox. 900 g,197.91,-10.0,Hiper Partenon,"Hiper Partenon
Rua Albion
Partenon, Porto Alegre - RS",Porto Alegre/RS,RS,Sul
2025-07-12,Bacalhau Gadus Morhua Salgado Desfiado Resfriado Carrefour Aproximadamente 250 g,52.47,-75.0,Hiper Partenon,"Hiper Partenon
Rua Albion
Partenon, Porto Alegre - RS",Porto Alegre/RS,RS,Sul
2025-07-12,Bacalhau Macrocephalus Salgado Lombo Resfriado Carrefour Aproximadamente 900 g,206.91,-10.0,Hiper Partenon,"Hiper Partenon
Rua Albion
Partenon, Porto Alegre - RS",Porto Alegre/RS,RS,Sul
2025-07-12,"Bacalhau Porto Morhua Imperial Embalado Aprox 1,2 Kg",263.88,,Hiper Partenon,"Hiper Partenon
Rua Albion
Partenon, Porto Alegre - RS",Porto Alegre/RS,RS,Sul
2025-07-12,Bacalhau Morhua Congelado em Postas Brasmar 800g,75.29,,Hiper Canoas,"Hiper Canoas
Rua Mathias Velho
Mathias Velho, Porto Alegre - RS",Porto Alegre/RS,RS,Sul
2025-07-12,Bacalhau Desfiado Congelado Brasmar 450g,45.9,-8.0,Hiper Canoas,"Hiper Canoas
Rua Mathias Velho
Mathias Velho, Porto Alegre - RS",Porto Alegre/RS,RS,Sul
2025-07-12,Escondidinho de Bacalhau Bom Porto 400 g,25.99,,Hiper Canoas,"Hiper Canoas
Rua Mathias Velho
Mathias Velho, Porto Alegre - RS",Porto Alegre/RS,RS,Sul
2025-07-12,Bacalhau Porto Imperial Borboleta Aprox 900 g,233.91,-10.0,Hiper Canoas,"Hiper Canoas
Rua Mathias Velho
Mathias Velho, Porto Alegre - RS",Porto Alegre/RS,RS,Sul
2025-07-12,Bacalhau Gadus Morhua Salgado Posta Resfriado Carrefour Aproximadamente 900 g,197.91,-10.0,Hiper Canoas,"Hiper Canoas
Rua Mathias Velho
Mathias Velho, Porto Alegre - RS",Porto Alegre/RS,RS,Sul
2025-07-12,Lombos de Bacalhau Bom Porto Churrasco 1 Kg,124.9,,Hiper Canoas,"Hiper Canoas
Rua Mathias Velho
Mathias Velho, Porto Alegre - RS",Porto Alegre/RS,RS,Sul
2025-07-12,"Bacalhau do Porto Salgado Pedaço Resfriado Carrefour Aproximadamente 1,2 Kg",211.08,,Hiper Canoas,"Hiper Canoas
Rua Mathias Velho
Mathias Velho, Porto Alegre - RS",Porto Alegre/RS,RS,Sul
2025-07-12,"Bacalhau Porto Morhua Imperial Embalado Aprox 1,2 Kg",263.88,,Hiper Canoas,"Hiper Canoas
Rua Mathias Velho
Mathias Velho, Porto Alegre - RS",Porto Alegre/RS,RS,Sul
2025-07-12,Bacalhau Porto Imperial Borboleta Aprox 900 g,233.91,-10.0,Hiper Passo d Areia,"Hiper Passo d Areia
Avenida Plínio Brasil Milano
Passo d Areia, Porto Alegre - RS",Porto Alegre/RS,RS,Sul
2025-07-12,"Bacalhau Porto Morhua Imperial Embalado Aprox 1,2 Kg",263.88,,Hiper Passo d Areia,"Hiper Passo d Areia
Avenida Plínio Brasil Milano
Passo d Areia, Porto Alegre - RS",Porto Alegre/RS,RS,Sul
2025-07-12,Bacalhau Morhua Congelado em Postas Brasmar 800g,75.29,,Hiper Cristal,"Hiper Cristal
Avenida Diario De Noticias
CRISTAL, Porto Alegre - RS",Porto Alegre/RS,RS,Sul
2025-07-12,Lasca Salgada de Bacalhau Bacalanor 500g,26.9,,Hiper Cristal,"Hiper Cristal
Avenida Diario De Noticias
CRISTAL, Porto Alegre - RS",Porto Alegre/RS,RS,Sul
2025-07-12,Bacalhau Desfiado Congelado Brasmar 450g,45.9,-8.0,Hiper Cristal,"Hiper Cristal
Avenida Diario De Noticias
CRISTAL, Porto Alegre - RS",Porto Alegre/RS,RS,Sul
2025-07-12,Filé De Bacalhau Sem Pele Bacalanor 400g,34.99,,Hiper Cristal,"Hiper Cristal
Avenida Diario De Noticias
CRISTAL, Porto Alegre - RS",Porto Alegre/RS,RS,Sul
2025-07-12,Bacalhau Porto Imperial Borboleta Aprox 900 g,233.91,-10.0,Hiper Santa Maria,"Hiper Santa Maria
Avenida Rio Branco
Centro, Porto Alegre - RS",Porto Alegre/RS,RS,Sul
2025-07-12,Lombos de Bacalhau Bom Porto Churrasco 1 Kg,164.9,,Hiper Santa Maria,"Hiper Santa Maria
Avenida Rio Branco
Centro, Porto Alegre - RS",Porto Alegre/RS,RS,Sul
2025-07-12,"Bacalhau Porto Morhua Imperial Embalado Aprox 1,2 Kg",263.88,,Hiper Santa Maria,"Hiper Santa Maria
Avenida Rio Branco
Centro, Porto Alegre - RS",Porto Alegre/RS,RS,Sul
2025-07-12,Bacalhau Morhua Congelado em Postas Brasmar 800g,75.29,,Hiper Caxias,"Hiper Caxias
Rodovia RS-122 (Machado de Assis até N. S. Aparecida)
Distrito Industrial, Porto Alegre/ Caxias do Sul - RS",Porto Alegre/ Caxias do Sul/RS,RS,Sul
2025-07-12,Lasca Salgada de Bacalhau Bacalanor 500g,26.9,,Hiper Caxias,"Hiper Caxias
Rodovia RS-122 (Machado de Assis até N. S. Aparecida)
Distrito Industrial, Porto Alegre/ Caxias do Sul - RS",Porto Alegre/ Caxias do Sul/RS,RS,Sul
2025-07-12,Bacalhau Desfiado Congelado Brasmar 450g,45.9,-8.0,Hiper Caxias,"Hiper Caxias
Rodovia RS-122 (Machado de Assis até N. S. Aparecida)
Distrito Industrial, Porto Alegre/ Caxias do Sul - RS",Porto Alegre/ Caxias do Sul/RS,RS,Sul
2025-07-12,Bacalhau com Natas Bom Porto 400 g,26.39,,Hiper Caxias,"Hiper Caxias
Rodovia RS-122 (Machado de Assis até N. S. Aparecida)
Distrito Industrial, Porto Alegre/ Caxias do Sul - RS",Porto Alegre/ Caxias do Sul/RS,RS,Sul
2025-07-12,Escondidinho de Bacalhau Bom Porto 400 g,25.99,,Hiper Caxias,"Hiper Caxias
Rodovia RS-122 (Machado de Assis até N. S. Aparecida)
Distrito Industrial, Porto Alegre/ Caxias do Sul - RS",Porto Alegre/ Caxias do Sul/RS,RS,Sul
2025-07-12,Filé De Bacalhau Sem Pele Bacalanor 400g,33.69,,Hiper Caxias,"Hiper Caxias
Rodovia RS-122 (Machado de Assis até N. S. Aparecida)
Distrito Industrial, Porto Alegre/ Caxias do Sul - RS",Porto Alegre/ Caxias do Sul/RS,RS,Sul
2025-07-12,"Bacalhau do Porto Salgado Pedaço Resfriado Carrefour Aproximadamente 1,2 Kg",211.08,,Hiper Caxias,"Hiper Caxias
Rodovia RS-122 (Machado de Assis até N. S. Aparecida)
Distrito Industrial, Porto Alegre/ Caxias do Sul - RS",Porto Alegre/ Caxias do Sul/RS,RS,Sul
2025-07-12,"Bacalhau Porto Morhua Imperial Embalado Aprox 1,2 Kg",263.88,,Hiper Caxias,"Hiper Caxias
Rodovia RS-122 (Machado de Assis até N. S. Aparecida)
Distrito Industrial, Porto Alegre/ Caxias do Sul - RS",Porto Alegre/ Caxias do Sul/RS,RS,Sul
2025-07-12,Bacalhau Morhua Congelado em Postas Brasmar 800g,65.99,,Hiper Santa Maria,"Hiper Santa Maria
Avenida Fernando Ferrari
N S DE LOURDES, Santa Maria - RS",Santa Maria/RS,RS,Sul
2025-07-12,Bacalhau Desfiado Congelado Brasmar 450g,45.9,-8.0,Hiper Santa Maria,"Hiper Santa Maria
Avenida Fernando Ferrari
N S DE LOURDES, Santa Maria - RS",Santa Maria/RS,RS,Sul
2025-07-12,Escondidinho de Bacalhau Bom Porto 400 g,25.99,,Hiper Santa Maria,"Hiper Santa Maria
Avenida Fernando Ferrari
N S DE LOURDES, Santa Maria - RS",Santa Maria/RS,RS,Sul
2025-07-12,Filé de Bacalhau Salgado Macrocephalus Carrefour Aprox. 900 g,197.91,-10.0,Hiper Santa Maria,"Hiper Santa Maria
Avenida Fernando Ferrari
N S DE LOURDES, Santa Maria - RS",Santa Maria/RS,RS,Sul
2025-07-12,Pataniscas com Bacalhau Congeladas Bom Porto 250g,24.74,,Hiper Santa Maria,"Hiper Santa Maria
Avenida Fernando Ferrari
N S DE LOURDES, Santa Maria - RS",Santa Maria/RS,RS,Sul
2025-07-12,Bacalhau Morhua Congelado em Postas Brasmar 800g,75.29,,Hiper Viamão,"Hiper Viamão
Avenida Senador Salgado Filho
SANTA CECILIA, Viamão - RS",Viamão/RS,RS,Sul
2025-07-12,Bacalhau Desfiado Congelado Brasmar 450g,45.9,-8.0,Hiper Viamão,"Hiper Viamão
Avenida Senador Salgado Filho
SANTA CECILIA, Viamão - RS",Viamão/RS,RS,Sul
2025-07-12,Escondidinho de Bacalhau Bom Porto 400 g,34.39,,Hiper Viamão,"Hiper Viamão
Avenida Senador Salgado Filho
SANTA CECILIA, Viamão - RS",Viamão/RS,RS,Sul
2025-07-12,Filé De Bacalhau Sem Pele Bacalanor 400g,34.99,,Hiper Viamão,"Hiper Viamão
Avenida Senador Salgado Filho
SANTA CECILIA, Viamão - RS",Viamão/RS,RS,Sul
2025-07-12,Filé de Bacalhau Salgado Macrocephalus Carrefour Aprox. 900 g,197.91,-10.0,Hiper Viamão,"Hiper Viamão
Avenida Senador Salgado Filho
SANTA CECILIA, Viamão - RS",Viamão/RS,RS,Sul
2025-07-12,Bacalhau Morhua Congelado em Postas Brasmar 800g,63.49,,Hiper Balneário Camboriu,"Hiper Balneário Camboriu
Avenida Brasil
Centro, Balneário Camboriú - SC",Balneário Camboriú/SC,SC,Sul
2025-07-12,Lasca Salgada de Bacalhau Bacalanor 500g,30.99,,Hiper Balneário Camboriu,"Hiper Balneário Camboriu
Avenida Brasil
Centro, Balneário Camboriú - SC",Balneário Camboriú/SC,SC,Sul
2025-07-12,Bacalhau Desfiado Congelado Brasmar 450g,42.89,,Hiper Balneário Camboriu,"Hiper Balneário Camboriu
Avenida Brasil
Centro, Balneário Camboriú - SC",Balneário Camboriú/SC,SC,Sul
2025-07-12,Bacalhau com Natas Bom Porto 400 g,23.79,,Hiper Balneário Camboriu,"Hiper Balneário Camboriu
Avenida Brasil
Centro, Balneário Camboriú - SC",Balneário Camboriú/SC,SC,Sul
2025-07-12,Filé De Bacalhau Sem Pele Bacalanor 400g,39.79,,Hiper Balneário Camboriu,"Hiper Balneário Camboriu
Avenida Brasil
Centro, Balneário Camboriú - SC",Balneário Camboriú/SC,SC,Sul
2025-07-12,Bacalhau Morhua Congelado em Postas Brasmar 800g,70.49,,Hiper Florianópolis Shopping,"Hiper Florianópolis Shopping
Avenida Madre Benvenuta
SANTA MONICA, Florianópolis - SC",Florianópolis/SC,SC,Sul
2025-07-12,Lasca Salgada de Bacalhau Bacalanor 500g,30.99,,Hiper Florianópolis Shopping,"Hiper Florianópolis Shopping
Avenida Madre Benvenuta
SANTA MONICA, Florianópolis - SC",Florianópolis/SC,SC,Sul
2025-07-12,Bacalhau Desfiado Congelado Brasmar 450g,42.89,,Hiper Florianópolis Shopping,"Hiper Florianópolis Shopping
Avenida Madre Benvenuta
SANTA MONICA, Florianópolis - SC",Florianópolis/SC,SC,Sul
2025-07-12,Escondidinho de Bacalhau Bom Porto 400 g,26.99,,Hiper Florianópolis Shopping,"Hiper Florianópolis Shopping
Avenida Madre Benvenuta
SANTA MONICA, Florianópolis - SC",Florianópolis/SC,SC,Sul
2025-07-12,Lasca Salgada de Bacalhau Bacalanor 500g,26.89,,Hiper Tamboré,"Hiper Tamboré
Avenida Piracema
Tamboré, Barueri - SP",Barueri/SP,SP,Sudeste
2025-07-12,Lombo de Bacalhau sem Espinha Swift 1Kg,136.5,,Hiper Tamboré,"Hiper Tamboré
Avenida Piracema
Tamboré, Barueri - SP",Barueri/SP,SP,Sudeste
2025-07-12,Bacalhau Desfiado Congelado Brasmar 450g,42.89,,Hiper Tamboré,"Hiper Tamboré
Avenida Piracema
Tamboré, Barueri - SP",Barueri/SP,SP,Sudeste
