data,produto,preco,desconto,loja,endereco,cidade,uf,regiao
2025-06-24,"Petisco Party Mix para Gato Purina Friskies Camarão, Salmão e Atum 40g",6.25,-22.0,Hiper Manaus Manpar,"Hiper Manaus Manpar
Avenida Djalma Batista
Flores, Manaus - AM",Manaus/AM,AM,Norte
2025-06-24,Salmão Inteiro Fresco Aprox. 4Kg,439.6,,Hiper Manaus Ponta Negra,"Hiper Manaus Ponta Negra
Avenida Pedro Teixeira, 52
Dom Pedro, Manaus - AM",Manaus/AM,AM,Norte
2025-06-24,Salmão Inteiro Congelado Aprox. 2 kg,139.97,,Hiper Manaus Ponta Negra,"Hiper Manaus Ponta Negra
Avenida Pedro Teixeira, 52
Dom Pedro, Manaus - AM",Manaus/AM,AM,Norte
2025-06-24,Salmão em Pedaços Carrefour Classic 500g,93.59,,Hiper Manaus Ponta Negra,"Hiper Manaus Ponta Negra
Avenida Pedro Teixeira, 52
Dom Pedro, Manaus - AM",Manaus/AM,AM,Norte
2025-06-24,Ração Úmida para Gato Purina Friskies Salmão com Molho Sachê 85g,4.49,,Hiper Manaus Ponta Negra,"Hiper Manaus Ponta Negra
Avenida Pedro Teixeira, 52
Dom Pedro, Manaus - AM",Manaus/AM,AM,Norte
2025-06-24,Azeitona Verde Recheada Especial com Salmão Vale Fértil 130g,17.48,,Hiper Manaus Ponta Negra,"Hiper Manaus Ponta Negra
Avenida Pedro Teixeira, 52
Dom Pedro, Manaus - AM",Manaus/AM,AM,Norte
2025-06-24,Ração Úmida para Cachorro Adulto Pequeno Purina Dog Chow Salmão ao Molho Sachê 100g,3.29,,Hiper Manaus Ponta Negra,"Hiper Manaus Ponta Negra
Avenida Pedro Teixeira, 52
Dom Pedro, Manaus - AM",Manaus/AM,AM,Norte
2025-06-24,Petisco para Gatos Adultos Dreamies Irresistível Sabor Salmão 40g,5.99,-20.0,Hiper Manaus Ponta Negra,"Hiper Manaus Ponta Negra
Avenida Pedro Teixeira, 52
Dom Pedro, Manaus - AM",Manaus/AM,AM,Norte
2025-06-24,Ração Úmida Whiskas Sachê Salmão ao Molho para Gatos Adultos 85 g,3.4,,Hiper Manaus Ponta Negra,"Hiper Manaus Ponta Negra
Avenida Pedro Teixeira, 52
Dom Pedro, Manaus - AM",Manaus/AM,AM,Norte
2025-06-24,Ração Úmida para Gatos Adulto Fancy Feast Petit Filet Atum e Salmão Sachê 85g,5.99,,Hiper Manaus Ponta Negra,"Hiper Manaus Ponta Negra
Avenida Pedro Teixeira, 52
Dom Pedro, Manaus - AM",Manaus/AM,AM,Norte
2025-06-24,Ração Úmida para Gatos Adultos Sabor Salmão e Molho Veg Balance,3.19,,Hiper Manaus Ponta Negra,"Hiper Manaus Ponta Negra
Avenida Pedro Teixeira, 52
Dom Pedro, Manaus - AM",Manaus/AM,AM,Norte
2025-06-24,Ração Úmida para Gatos Castrados Sabor Salmão e Molho Veg Balance,3.35,,Hiper Manaus Ponta Negra,"Hiper Manaus Ponta Negra
Avenida Pedro Teixeira, 52
Dom Pedro, Manaus - AM",Manaus/AM,AM,Norte
2025-06-24,Ração Úmida para Gatos Filhotes Sabor Salmão e Molho Veg Balance,3.35,,Hiper Manaus Ponta Negra,"Hiper Manaus Ponta Negra
Avenida Pedro Teixeira, 52
Dom Pedro, Manaus - AM",Manaus/AM,AM,Norte
2025-06-24,Salmão Inteiro Fresco Aprox. 4Kg,439.6,,Hiper Manaus Adrianópolis,"Hiper Manaus Adrianópolis
Avenida Jornalista Humberto Calderaro
Adrianópolis, Manaus - AM",Manaus/AM,AM,Norte
2025-06-24,Salmão Inteiro Congelado Aprox. 2 kg,139.97,,Hiper Manaus Adrianópolis,"Hiper Manaus Adrianópolis
Avenida Jornalista Humberto Calderaro
Adrianópolis, Manaus - AM",Manaus/AM,AM,Norte
2025-06-24,Salmão em Pedaços Carrefour Classic 500g,89.99,,Hiper Manaus Adrianópolis,"Hiper Manaus Adrianópolis
Avenida Jornalista Humberto Calderaro
Adrianópolis, Manaus - AM",Manaus/AM,AM,Norte
2025-06-24,Ração Úmida para Gato Purina Friskies Salmão com Molho Sachê 85g,4.49,,Hiper Manaus Adrianópolis,"Hiper Manaus Adrianópolis
Avenida Jornalista Humberto Calderaro
Adrianópolis, Manaus - AM",Manaus/AM,AM,Norte
2025-06-24,Azeitona Verde Recheada Especial com Salmão Vale Fértil 130g,17.48,,Hiper Manaus Adrianópolis,"Hiper Manaus Adrianópolis
Avenida Jornalista Humberto Calderaro
Adrianópolis, Manaus - AM",Manaus/AM,AM,Norte
2025-06-24,Ração Úmida para Cachorro Adulto Pequeno Purina Dog Chow Salmão ao Molho Sachê 100g,3.45,,Hiper Manaus Adrianópolis,"Hiper Manaus Adrianópolis
Avenida Jornalista Humberto Calderaro
Adrianópolis, Manaus - AM",Manaus/AM,AM,Norte
2025-06-24,Petisco para Gatos Adultos Dreamies Irresistível Sabor Salmão 40g,5.99,-20.0,Hiper Manaus Adrianópolis,"Hiper Manaus Adrianópolis
Avenida Jornalista Humberto Calderaro
Adrianópolis, Manaus - AM",Manaus/AM,AM,Norte
2025-06-24,"Ração para Gato Adulto + 1 ano Whiskas Melhor Por Natureza Salmão 2,7 kg",45.98,,Hiper Manaus Adrianópolis,"Hiper Manaus Adrianópolis
Avenida Jornalista Humberto Calderaro
Adrianópolis, Manaus - AM",Manaus/AM,AM,Norte
2025-06-24,Ração Úmida para Gatos Adulto Fancy Feast Petit Filet Atum e Salmão Sachê 85g,5.99,,Hiper Manaus Adrianópolis,"Hiper Manaus Adrianópolis
Avenida Jornalista Humberto Calderaro
Adrianópolis, Manaus - AM",Manaus/AM,AM,Norte
2025-06-24,Ração Úmida para Gatos Adultos Sabor Salmão e Molho Veg Balance,3.19,,Hiper Manaus Adrianópolis,"Hiper Manaus Adrianópolis
Avenida Jornalista Humberto Calderaro
Adrianópolis, Manaus - AM",Manaus/AM,AM,Norte
2025-06-24,Ração Úmida para Gatos Castrados Sabor Salmão e Molho Veg Balance,3.19,,Hiper Manaus Adrianópolis,"Hiper Manaus Adrianópolis
Avenida Jornalista Humberto Calderaro
Adrianópolis, Manaus - AM",Manaus/AM,AM,Norte
2025-06-24,Ração Úmida para Gatos Filhotes Sabor Salmão e Molho Veg Balance,3.19,,Hiper Manaus Adrianópolis,"Hiper Manaus Adrianópolis
Avenida Jornalista Humberto Calderaro
Adrianópolis, Manaus - AM",Manaus/AM,AM,Norte
2025-06-24,Salmão Inteiro Congelado Aprox. 2 kg,139.97,,Hiper Manaus Shopping,"Hiper Manaus Shopping
Avenida Djalma Batista
Chapada, Manaus - AM",Manaus/AM,AM,Norte
2025-06-24,Salmão em Pedaços Carrefour Classic 500g,79.98,-11.0,Hiper Manaus Shopping,"Hiper Manaus Shopping
Avenida Djalma Batista
Chapada, Manaus - AM",Manaus/AM,AM,Norte
2025-06-24,Ração Úmida para Gato Purina Friskies Salmão com Molho Sachê 85g,4.29,,Hiper Manaus Shopping,"Hiper Manaus Shopping
Avenida Djalma Batista
Chapada, Manaus - AM",Manaus/AM,AM,Norte
2025-06-24,Azeitona Verde Recheada Especial com Salmão Vale Fértil 130g,17.48,,Hiper Manaus Shopping,"Hiper Manaus Shopping
Avenida Djalma Batista
Chapada, Manaus - AM",Manaus/AM,AM,Norte
2025-06-24,Ração Úmida para Cachorro Adulto Pequeno Purina Dog Chow Salmão ao Molho Sachê 100g,3.29,,Hiper Manaus Shopping,"Hiper Manaus Shopping
Avenida Djalma Batista
Chapada, Manaus - AM",Manaus/AM,AM,Norte
2025-06-24,Ração Úmida para Gatos Adulto Fancy Feast Petit Filet Atum e Salmão Sachê 85g,5.99,,Hiper Manaus Shopping,"Hiper Manaus Shopping
Avenida Djalma Batista
Chapada, Manaus - AM",Manaus/AM,AM,Norte
2025-06-24,Ração Úmida para Gatos Adultos Sabor Salmão e Molho Veg Balance,3.19,,Hiper Manaus Shopping,"Hiper Manaus Shopping
Avenida Djalma Batista
Chapada, Manaus - AM",Manaus/AM,AM,Norte
2025-06-24,Ração Úmida para Gatos Castrados Sabor Salmão e Molho Veg Balance,3.19,,Hiper Manaus Shopping,"Hiper Manaus Shopping
Avenida Djalma Batista
Chapada, Manaus - AM",Manaus/AM,AM,Norte
2025-06-24,Ração Úmida para Gatos Filhotes Sabor Salmão e Molho Veg Balance,3.19,,Hiper Manaus Shopping,"Hiper Manaus Shopping
Avenida Djalma Batista
Chapada, Manaus - AM",Manaus/AM,AM,Norte
2025-06-24,Salmão Inteiro Congelado Aprox. 2 kg,119.78,,Hiper Itabuna,"Hiper Itabuna
Avenida Aziz Maron
GOES CALMON, Itabuna - BA",Itabuna/BA,BA,Nordeste
2025-06-24,Salmão em Pedaços Carrefour Classic 500g,93.59,,Hiper Itabuna,"Hiper Itabuna
Avenida Aziz Maron
GOES CALMON, Itabuna - BA",Itabuna/BA,BA,Nordeste
2025-06-24,Filé de Salmão Carrefour Classic 500g,89.99,,Hiper Itabuna,"Hiper Itabuna
Avenida Aziz Maron
GOES CALMON, Itabuna - BA",Itabuna/BA,BA,Nordeste
2025-06-24,Ração Úmida para Gato Purina Friskies Salmão com Molho Sachê 85g,3.29,,Hiper Itabuna,"Hiper Itabuna
Avenida Aziz Maron
GOES CALMON, Itabuna - BA",Itabuna/BA,BA,Nordeste
2025-06-24,Ração Úmida para Cachorro Adulto Pequeno Purina Dog Chow Salmão ao Molho Sachê 100g,3.29,,Hiper Itabuna,"Hiper Itabuna
Avenida Aziz Maron
GOES CALMON, Itabuna - BA",Itabuna/BA,BA,Nordeste
2025-06-24,Petisco para Gatos Adultos Dreamies Irresistível Sabor Salmão 40g,5.99,-20.0,Hiper Itabuna,"Hiper Itabuna
Avenida Aziz Maron
GOES CALMON, Itabuna - BA",Itabuna/BA,BA,Nordeste
2025-06-24,Ração Seca para Gatos Castrados Purina One Frango e Salmão 500g,37.99,,Hiper Itabuna,"Hiper Itabuna
Avenida Aziz Maron
GOES CALMON, Itabuna - BA",Itabuna/BA,BA,Nordeste
2025-06-24,Ração Úmida Sheba Sachê Cortes Selecionados Sabor Salmão ao Molho para Gatos Adultos 85 g,3.49,-11.0,Hiper Itabuna,"Hiper Itabuna
Avenida Aziz Maron
GOES CALMON, Itabuna - BA",Itabuna/BA,BA,Nordeste
2025-06-24,Ração Úmida Whiskas Sachê Salmão ao Molho para Gatos Adultos 85 g,3.4,,Hiper Itabuna,"Hiper Itabuna
Avenida Aziz Maron
GOES CALMON, Itabuna - BA",Itabuna/BA,BA,Nordeste
2025-06-24,Ração Úmida para Gatos Adulto Fancy Feast Petit Filet Atum e Salmão Sachê 85g,5.99,,Hiper Itabuna,"Hiper Itabuna
Avenida Aziz Maron
GOES CALMON, Itabuna - BA",Itabuna/BA,BA,Nordeste
2025-06-24,Ração Úmida para Gatos Adultos Sabor Salmão e Molho Veg Balance,3.19,,Hiper Itabuna,"Hiper Itabuna
Avenida Aziz Maron
GOES CALMON, Itabuna - BA",Itabuna/BA,BA,Nordeste
2025-06-24,Ração Úmida para Gatos Castrados Sabor Salmão e Molho Veg Balance,3.19,,Hiper Itabuna,"Hiper Itabuna
Avenida Aziz Maron
GOES CALMON, Itabuna - BA",Itabuna/BA,BA,Nordeste
2025-06-24,Ração Úmida para Gatos Filhotes Sabor Salmão e Molho Veg Balance,3.19,,Hiper Itabuna,"Hiper Itabuna
Avenida Aziz Maron
GOES CALMON, Itabuna - BA",Itabuna/BA,BA,Nordeste
2025-06-24,Ração para Gato Adulto + 1 ano Whiskas Melhor Por Natureza Salmão 900 g,20.9,,Hiper Itabuna,"Hiper Itabuna
Avenida Aziz Maron
GOES CALMON, Itabuna - BA",Itabuna/BA,BA,Nordeste
2025-06-24,Salmão Inteiro Fresco Aprox. 4Kg,319.56,,Hiper Brasília Sul,"Hiper Brasília Sul
SCEE / Sul
Guará, Brasília - DF",Brasília/DF,DF,Centro-Oeste
2025-06-24,Salmão em Pedaços Carrefour Classic 500g,79.98,,Hiper Brasília Sul,"Hiper Brasília Sul
SCEE / Sul
Guará, Brasília - DF",Brasília/DF,DF,Centro-Oeste
2025-06-24,Filé de Salmão sem Espinha Swift Premium 900 g,105.0,,Hiper Brasília Sul,"Hiper Brasília Sul
SCEE / Sul
Guará, Brasília - DF",Brasília/DF,DF,Centro-Oeste
2025-06-24,Filé de Salmão em Pedaços Swift 500 g,70.65,,Hiper Brasília Sul,"Hiper Brasília Sul
SCEE / Sul
Guará, Brasília - DF",Brasília/DF,DF,Centro-Oeste
2025-06-24,Salmão Porcionado Swift 125 g,21.75,,Hiper Brasília Sul,"Hiper Brasília Sul
SCEE / Sul
Guará, Brasília - DF",Brasília/DF,DF,Centro-Oeste
2025-06-24,Lombo de Salmão Premium Swift 650 g,98.9,,Hiper Brasília Sul,"Hiper Brasília Sul
SCEE / Sul
Guará, Brasília - DF",Brasília/DF,DF,Centro-Oeste
2025-06-24,Ração Úmida para Gato Purina Friskies Salmão com Molho Sachê 85g,4.45,,Hiper Brasília Sul,"Hiper Brasília Sul
SCEE / Sul
Guará, Brasília - DF",Brasília/DF,DF,Centro-Oeste
2025-06-24,Carpaccio de Salmão Swift 100 g,23.9,,Hiper Brasília Sul,"Hiper Brasília Sul
SCEE / Sul
Guará, Brasília - DF",Brasília/DF,DF,Centro-Oeste
2025-06-24,Azeitona Verde Recheada Especial com Salmão Vale Fértil 130g,14.29,,Hiper Brasília Sul,"Hiper Brasília Sul
SCEE / Sul
Guará, Brasília - DF",Brasília/DF,DF,Centro-Oeste
2025-06-24,Ração Úmida para Cachorro Adulto Pequeno Purina Dog Chow Salmão ao Molho Sachê 100g,4.15,,Hiper Brasília Sul,"Hiper Brasília Sul
SCEE / Sul
Guará, Brasília - DF",Brasília/DF,DF,Centro-Oeste
2025-06-24,Petisco para Gatos Adultos Dreamies Irresistível Sabor Salmão 40g,7.85,,Hiper Brasília Sul,"Hiper Brasília Sul
SCEE / Sul
Guará, Brasília - DF",Brasília/DF,DF,Centro-Oeste
2025-06-24,Ração Úmida Sheba Sachê Cortes Selecionados Sabor Salmão ao Molho para Gatos Adultos 85 g,3.49,-11.0,Hiper Brasília Sul,"Hiper Brasília Sul
SCEE / Sul
Guará, Brasília - DF",Brasília/DF,DF,Centro-Oeste
2025-06-24,Ração Úmida Whiskas Sachê Salmão ao Molho para Gatos Adultos 85 g,3.4,,Hiper Brasília Sul,"Hiper Brasília Sul
SCEE / Sul
Guará, Brasília - DF",Brasília/DF,DF,Centro-Oeste
2025-06-24,Ração Úmida para Gatos Adulto Fancy Feast Petit Filet Atum e Salmão Sachê 85g,5.99,,Hiper Brasília Sul,"Hiper Brasília Sul
SCEE / Sul
Guará, Brasília - DF",Brasília/DF,DF,Centro-Oeste
2025-06-24,Salmão Inteiro Congelado Aprox. 2 kg,99.8,,Hiper Águas Claras,"Hiper Águas Claras
Rua Copaíba
Águas Claras, Brasília - DF",Brasília/DF,DF,Centro-Oeste
2025-06-24,Salmão em Pedaços Carrefour Classic 500g,79.98,,Hiper Águas Claras,"Hiper Águas Claras
Rua Copaíba
Águas Claras, Brasília - DF",Brasília/DF,DF,Centro-Oeste
2025-06-24,Filé de Salmão com Pele Resfriado Carrefour Aprox. 900g,101.02,,Hiper Águas Claras,"Hiper Águas Claras
Rua Copaíba
Águas Claras, Brasília - DF",Brasília/DF,DF,Centro-Oeste
2025-06-24,Filé de Salmão sem Espinha Swift Premium 900 g,105.0,,Hiper Águas Claras,"Hiper Águas Claras
Rua Copaíba
Águas Claras, Brasília - DF",Brasília/DF,DF,Centro-Oeste
2025-06-24,Salmão Porcionado Swift 125 g,20.9,,Hiper Águas Claras,"Hiper Águas Claras
Rua Copaíba
Águas Claras, Brasília - DF",Brasília/DF,DF,Centro-Oeste
2025-06-24,Lombo de Salmão Premium Swift 650 g,98.9,,Hiper Águas Claras,"Hiper Águas Claras
Rua Copaíba
Águas Claras, Brasília - DF",Brasília/DF,DF,Centro-Oeste
2025-06-24,Ração Úmida para Gato Purina Friskies Salmão com Molho Sachê 85g,4.29,,Hiper Águas Claras,"Hiper Águas Claras
Rua Copaíba
Águas Claras, Brasília - DF",Brasília/DF,DF,Centro-Oeste
2025-06-24,Carpaccio de Salmão Swift 100 g,23.9,,Hiper Águas Claras,"Hiper Águas Claras
Rua Copaíba
Águas Claras, Brasília - DF",Brasília/DF,DF,Centro-Oeste
2025-06-24,Azeitona Verde Recheada Especial com Salmão Vale Fértil 130g,18.59,,Hiper Águas Claras,"Hiper Águas Claras
Rua Copaíba
Águas Claras, Brasília - DF",Brasília/DF,DF,Centro-Oeste
2025-06-24,Ração Úmida para Cachorro Adulto Pequeno Purina Dog Chow Salmão ao Molho Sachê 100g,3.99,,Hiper Águas Claras,"Hiper Águas Claras
Rua Copaíba
Águas Claras, Brasília - DF",Brasília/DF,DF,Centro-Oeste
2025-06-24,Petisco para Gatos Adultos Dreamies Irresistível Sabor Salmão 40g,7.85,,Hiper Águas Claras,"Hiper Águas Claras
Rua Copaíba
Águas Claras, Brasília - DF",Brasília/DF,DF,Centro-Oeste
2025-06-24,Ração Seca para Gatos Castrados Purina One Frango e Salmão 500g,39.99,,Hiper Águas Claras,"Hiper Águas Claras
Rua Copaíba
Águas Claras, Brasília - DF",Brasília/DF,DF,Centro-Oeste
2025-06-24,Ração Úmida Sheba Sachê Cortes Selecionados Sabor Salmão ao Molho para Gatos Adultos 85 g,3.49,-11.0,Hiper Águas Claras,"Hiper Águas Claras
Rua Copaíba
Águas Claras, Brasília - DF",Brasília/DF,DF,Centro-Oeste
2025-06-24,Ração Úmida Whiskas Sachê Salmão ao Molho para Gatos Adultos 85 g,3.4,,Hiper Águas Claras,"Hiper Águas Claras
Rua Copaíba
Águas Claras, Brasília - DF",Brasília/DF,DF,Centro-Oeste
2025-06-24,Ração Úmida para Gatos Adultos Sabor Salmão e Molho Veg Balance,3.19,,Hiper Águas Claras,"Hiper Águas Claras
Rua Copaíba
Águas Claras, Brasília - DF",Brasília/DF,DF,Centro-Oeste
2025-06-24,Salmão Inteiro Congelado Aprox. 2 kg,99.8,,Bairro Asa Norte Ii,"Bairro Asa Norte Ii
SEP/NORTE EQ
Asa Norte, Brasília - DF",Brasília/DF,DF,Centro-Oeste
2025-06-24,Salmão em Pedaços Carrefour Classic 500g,79.98,,Bairro Asa Norte Ii,"Bairro Asa Norte Ii
SEP/NORTE EQ
Asa Norte, Brasília - DF",Brasília/DF,DF,Centro-Oeste
2025-06-24,Filé de Salmão sem Espinha Swift Premium 900 g,105.0,,Bairro Asa Norte Ii,"Bairro Asa Norte Ii
SEP/NORTE EQ
Asa Norte, Brasília - DF",Brasília/DF,DF,Centro-Oeste
2025-06-24,Filé de Salmão em Pedaços Swift 500 g,67.9,,Bairro Asa Norte Ii,"Bairro Asa Norte Ii
SEP/NORTE EQ
Asa Norte, Brasília - DF",Brasília/DF,DF,Centro-Oeste
2025-06-24,Lombo de Salmão Premium Swift 650 g,98.9,,Bairro Asa Norte Ii,"Bairro Asa Norte Ii
SEP/NORTE EQ
Asa Norte, Brasília - DF",Brasília/DF,DF,Centro-Oeste
2025-06-24,Ração Úmida para Gato Purina Friskies Salmão com Molho Sachê 85g,4.59,,Bairro Asa Norte Ii,"Bairro Asa Norte Ii
SEP/NORTE EQ
Asa Norte, Brasília - DF",Brasília/DF,DF,Centro-Oeste
2025-06-24,Ração Úmida para Cachorro Adulto Pequeno Purina Dog Chow Salmão ao Molho Sachê 100g,4.29,,Bairro Asa Norte Ii,"Bairro Asa Norte Ii
SEP/NORTE EQ
Asa Norte, Brasília - DF",Brasília/DF,DF,Centro-Oeste
2025-06-24,Ração Úmida Whiskas Sachê Salmão ao Molho para Gatos Adultos 85 g,3.5,,Bairro Asa Norte Ii,"Bairro Asa Norte Ii
SEP/NORTE EQ
Asa Norte, Brasília - DF",Brasília/DF,DF,Centro-Oeste
2025-06-24,Ração Úmida para Gatos Adulto Fancy Feast Petit Filet Atum e Salmão Sachê 85g,5.99,,Bairro Asa Norte Ii,"Bairro Asa Norte Ii
SEP/NORTE EQ
Asa Norte, Brasília - DF",Brasília/DF,DF,Centro-Oeste
2025-06-24,Salmão Inteiro Fresco Aprox. 4Kg,338.76,,Bairro Bom Motivo,"Bairro Bom Motivo
SHIS QI
Lago Sul, Brasília - DF",Brasília/DF,DF,Centro-Oeste
2025-06-24,Salmão Inteiro Congelado Aprox. 2 kg,99.8,,Bairro Bom Motivo,"Bairro Bom Motivo
SHIS QI
Lago Sul, Brasília - DF",Brasília/DF,DF,Centro-Oeste
2025-06-24,Salmão em Pedaços Carrefour Classic 500g,79.98,,Bairro Bom Motivo,"Bairro Bom Motivo
SHIS QI
Lago Sul, Brasília - DF",Brasília/DF,DF,Centro-Oeste
2025-06-24,Filé de Salmão sem Espinha Swift Premium 900 g,105.0,,Bairro Bom Motivo,"Bairro Bom Motivo
SHIS QI
Lago Sul, Brasília - DF",Brasília/DF,DF,Centro-Oeste
2025-06-24,Filé de Salmão em Pedaços Swift 500 g,67.9,,Bairro Bom Motivo,"Bairro Bom Motivo
SHIS QI
Lago Sul, Brasília - DF",Brasília/DF,DF,Centro-Oeste
